dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_moleculenet_lipophilicity,gp_ucb,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,0,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,0,87.5,85.875,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,0,87.5,85.875,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,0,87.5,85.875,6.25,0
real_moleculenet_lipophilicity,gp_ucb,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,1,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,gp_ucb,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,2,90.75,88.5625,3.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,2,90.75,88.5625,3.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,2,90.75,88.5625,3.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,2,87.625,87.625,6.125,0
real_moleculenet_lipophilicity,gp_ucb,3,91.25,88.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,3,91.25,88.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,3,91.25,88.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,3,91.25,88.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,3,91.25,88.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,3,91.25,89.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,3,91.25,89.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,3,91.25,89.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,3,91.25,89.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,3,91.25,89.25,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,3,91.25,89.25,2.5,0
real_moleculenet_lipophilicity,gp_ucb,4,87.125,84.2,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,4,87.125,84.2,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,4,87.125,84.2,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,4,87.125,84.2,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,4,91.25,89.375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,4,91.25,89.375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,4,91.25,89.375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,4,91.25,89.375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,4,91.25,89.375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,4,88.625,84.0125,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,4,88.625,84.0125,5.125,0
real_moleculenet_lipophilicity,gp_ucb,5,93.75,90.7375,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,5,93.75,90.7375,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,5,93.75,90.7375,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,5,93.75,90.7375,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,5,93.75,89.5125,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,5,93.75,89.5125,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,5,93.75,89.5125,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,5,93.75,89.5125,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,5,93.75,88.175,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,5,93.75,88.175,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,5,93.75,88.175,0.0,1
real_moleculenet_lipophilicity,gp_ucb,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,6,85.25,82.775,8.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,6,87.5,83.0,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,6,93.75,85.875,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,6,87.5,85.5,6.25,0
real_moleculenet_lipophilicity,gp_ucb,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p25,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p5,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_0p75,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p25,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_2,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_3,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_6,7,88.625,85.45,5.125,0
real_moleculenet_lipophilicity,gp_ucb,8,89.625,86.4125,4.125,0
