dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_buchwald_hartwig,random,0,86.1051,83.0101,13.8949,0
real_buchwald_hartwig,group_only,0,70.6299,70.6299,29.3701,0
real_buchwald_hartwig,factor_only,0,98.8492,98.7591,1.1508,1
real_buchwald_hartwig,factor_ucb,0,98.8492,98.7591,1.1508,1
real_buchwald_hartwig,no_condition_prior,0,98.8492,98.7591,1.1508,1
real_buchwald_hartwig,public_incumbent,0,70.6299,70.6299,29.3701,0
real_buchwald_hartwig,random,1,87.7532,83.6455,12.2468,0
real_buchwald_hartwig,group_only,1,80.4915,77.9192,19.5085,0
real_buchwald_hartwig,factor_only,1,83.033,80.3413,16.967,0
real_buchwald_hartwig,factor_ucb,1,83.033,80.3413,16.967,0
real_buchwald_hartwig,no_condition_prior,1,83.033,80.3413,16.967,0
real_buchwald_hartwig,public_incumbent,1,92.659,83.0859,7.341,0
real_buchwald_hartwig,random,2,86.1219,85.9856,13.8781,0
real_buchwald_hartwig,group_only,2,80.4915,77.8915,19.5085,0
real_buchwald_hartwig,factor_only,2,89.4195,80.8432,10.5805,0
real_buchwald_hartwig,factor_ucb,2,89.4195,80.8432,10.5805,0
real_buchwald_hartwig,no_condition_prior,2,89.4195,80.8432,10.5805,0
real_buchwald_hartwig,public_incumbent,2,86.4129,77.9606,13.5871,0
real_buchwald_hartwig,random,3,75.5938,74.6349,24.4062,0
real_buchwald_hartwig,group_only,3,85.8123,77.9754,14.1877,0
real_buchwald_hartwig,factor_only,3,83.8039,77.9946,16.1961,0
real_buchwald_hartwig,factor_ucb,3,83.8039,77.9946,16.1961,0
real_buchwald_hartwig,no_condition_prior,3,87.3638,82.1752,12.6362,0
real_buchwald_hartwig,public_incumbent,3,84.4027,83.4019,15.5973,0
real_buchwald_hartwig,random,4,61.6889,61.6889,38.3111,0
real_buchwald_hartwig,group_only,4,85.8123,83.4,14.1877,0
real_buchwald_hartwig,factor_only,4,72.7059,63.6383,27.2941,0
real_buchwald_hartwig,factor_ucb,4,81.1512,73.3663,18.8488,0
real_buchwald_hartwig,no_condition_prior,4,99.6191,83.2871,0.3809,1
real_buchwald_hartwig,public_incumbent,4,94.6911,87.3772,5.3089,0
real_buchwald_hartwig,random,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,group_only,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,factor_only,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,factor_ucb,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,no_condition_prior,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,public_incumbent,5,88.1675,86.3166,11.8325,0
real_buchwald_hartwig,random,6,82.1848,82.1848,17.8152,0
real_buchwald_hartwig,group_only,6,93.8745,88.231,6.1255,0
real_buchwald_hartwig,factor_only,6,87.902,87.4206,12.098,0
real_buchwald_hartwig,factor_ucb,6,87.902,87.4206,12.098,0
real_buchwald_hartwig,no_condition_prior,6,87.902,87.4206,12.098,0
real_buchwald_hartwig,public_incumbent,6,88.4449,88.1735,11.5551,0
real_buchwald_hartwig,random,7,75.3112,75.3112,24.6888,0
real_buchwald_hartwig,group_only,7,93.8745,89.0372,6.1255,0
real_buchwald_hartwig,factor_only,7,80.5828,78.4178,19.4172,0
real_buchwald_hartwig,factor_ucb,7,80.5828,78.4178,19.4172,0
real_buchwald_hartwig,no_condition_prior,7,77.665,76.9589,22.335,0
real_buchwald_hartwig,public_incumbent,7,75.3112,75.3112,24.6888,0
real_buchwald_hartwig,random,8,92.1372,66.8906,7.8628,0
real_buchwald_hartwig,group_only,8,80.4915,77.7909,19.5085,0
real_buchwald_hartwig,factor_only,8,54.5647,48.9356,45.4353,0
real_buchwald_hartwig,factor_ucb,8,54.5647,48.9356,45.4353,0
real_buchwald_hartwig,no_condition_prior,8,81.3785,67.2807,18.6215,0
real_buchwald_hartwig,public_incumbent,8,94.5498,80.4126,5.4502,0
real_buchwald_hartwig,random,9,86.0035,86.0035,13.9965,0
real_buchwald_hartwig,group_only,9,86.0035,86.0035,13.9965,0
real_buchwald_hartwig,factor_only,9,86.0035,86.0035,13.9965,0
real_buchwald_hartwig,factor_ucb,9,86.0035,86.0035,13.9965,0
real_buchwald_hartwig,no_condition_prior,9,91.6524,87.5942,8.3476,0
real_buchwald_hartwig,public_incumbent,9,90.9905,87.177,9.0095,0
real_buchwald_hartwig,random,10,65.4689,62.1459,34.5311,0
real_buchwald_hartwig,group_only,10,80.4915,77.7909,19.5085,0
real_buchwald_hartwig,factor_only,10,89.9742,75.685,10.0258,0
real_buchwald_hartwig,factor_ucb,10,89.9742,75.5341,10.0258,0
real_buchwald_hartwig,no_condition_prior,10,83.1749,67.7917,16.8251,0
real_buchwald_hartwig,public_incumbent,10,89.4741,67.7042,10.5259,0
real_buchwald_hartwig,random,11,86.1051,85.0931,13.8949,0
real_buchwald_hartwig,group_only,11,93.8745,89.0372,6.1255,0
real_buchwald_hartwig,factor_only,11,89.4807,85.4613,10.5193,0
real_buchwald_hartwig,factor_ucb,11,89.4807,85.4613,10.5193,0
real_buchwald_hartwig,no_condition_prior,11,89.4807,85.4613,10.5193,0
real_buchwald_hartwig,public_incumbent,11,98.7313,93.8347,1.2687,1
real_buchwald_hartwig,random,12,80.7704,60.5815,19.2296,0
real_buchwald_hartwig,group_only,12,80.4915,77.7909,19.5085,0
real_buchwald_hartwig,factor_only,12,74.2352,64.6706,25.7648,0
real_buchwald_hartwig,factor_ucb,12,74.2352,64.6706,25.7648,0
real_buchwald_hartwig,no_condition_prior,12,85.8947,67.1794,14.1053,0
real_buchwald_hartwig,public_incumbent,12,94.5498,75.1811,5.4502,0
real_buchwald_hartwig,random,13,88.7252,88.7252,11.2748,0
real_buchwald_hartwig,group_only,13,98.8492,91.7624,1.1508,1
real_buchwald_hartwig,factor_only,13,98.8492,94.3733,1.1508,1
real_buchwald_hartwig,factor_ucb,13,98.8492,94.3733,1.1508,1
real_buchwald_hartwig,no_condition_prior,13,98.1771,93.4511,1.8229,1
real_buchwald_hartwig,public_incumbent,13,98.1771,92.506,1.8229,1
real_buchwald_hartwig,random,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,group_only,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,factor_only,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,factor_ucb,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,no_condition_prior,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,public_incumbent,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,random,15,53.665,53.665,46.335,0
real_buchwald_hartwig,group_only,15,80.4915,77.7909,19.5085,0
real_buchwald_hartwig,factor_only,15,80.7704,80.1433,19.2296,0
real_buchwald_hartwig,factor_ucb,15,80.7704,80.7704,19.2296,0
real_buchwald_hartwig,no_condition_prior,15,80.7704,80.7704,19.2296,0
real_buchwald_hartwig,public_incumbent,15,86.1982,82.8876,13.8018,0
real_buchwald_hartwig,random,16,92.8977,89.3355,7.1023,0
real_buchwald_hartwig,group_only,16,80.4915,74.8324,19.5085,0
real_buchwald_hartwig,factor_only,16,70.6299,70.6299,29.3701,0
real_buchwald_hartwig,factor_ucb,16,94.1485,72.9818,5.8515,0
real_buchwald_hartwig,no_condition_prior,16,70.6299,70.6299,29.3701,0
real_buchwald_hartwig,public_incumbent,16,70.6299,70.6299,29.3701,0
real_buchwald_hartwig,random,17,92.2093,75.4462,7.7907,0
real_buchwald_hartwig,group_only,17,80.4915,75.0277,19.5085,0
real_buchwald_hartwig,factor_only,17,88.3519,79.0233,11.6481,0
real_buchwald_hartwig,factor_ucb,17,88.3519,79.0233,11.6481,0
real_buchwald_hartwig,no_condition_prior,17,88.3519,79.0233,11.6481,0
real_buchwald_hartwig,public_incumbent,17,93.1012,87.4297,6.8988,0
real_buchwald_hartwig,random,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,group_only,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,factor_only,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,factor_ucb,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,no_condition_prior,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,public_incumbent,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,random,19,93.7486,72.6093,6.2514,0
real_buchwald_hartwig,group_only,19,93.8745,89.0372,6.1255,0
real_buchwald_hartwig,factor_only,19,98.2872,92.3802,1.7128,1
real_buchwald_hartwig,factor_ucb,19,92.9142,75.6951,7.0858,0
real_buchwald_hartwig,no_condition_prior,19,73.2673,66.4326,26.7327,0
real_buchwald_hartwig,public_incumbent,19,74.0097,61.6939,25.9903,0
real_buchwald_hartwig,random,20,99.6191,90.253,0.3809,1
real_buchwald_hartwig,group_only,20,85.8123,78.3229,14.1877,0
real_buchwald_hartwig,factor_only,20,78.0846,62.285,21.9154,0
real_buchwald_hartwig,factor_ucb,20,78.0846,62.285,21.9154,0
real_buchwald_hartwig,no_condition_prior,20,80.9041,71.1176,19.0959,0
real_buchwald_hartwig,public_incumbent,20,52.7885,52.7885,47.2115,0
real_buchwald_hartwig,random,21,86.0035,86.0035,13.9965,0
real_buchwald_hartwig,group_only,21,86.0035,86.0035,13.9965,0
real_buchwald_hartwig,factor_only,21,98.8492,96.4561,1.1508,1
real_buchwald_hartwig,factor_ucb,21,98.8492,96.4561,1.1508,1
real_buchwald_hartwig,no_condition_prior,21,95.7526,93.8028,4.2474,0
real_buchwald_hartwig,public_incumbent,21,94.5498,92.8405,5.4502,0
real_buchwald_hartwig,random,22,85.2207,78.2469,14.7793,0
real_buchwald_hartwig,group_only,22,80.4915,77.1157,19.5085,0
real_buchwald_hartwig,factor_only,22,84.2019,70.9572,15.7981,0
real_buchwald_hartwig,factor_ucb,22,84.2019,78.8104,15.7981,0
real_buchwald_hartwig,no_condition_prior,22,84.5566,77.3965,15.4434,0
real_buchwald_hartwig,public_incumbent,22,75.3018,65.8881,24.6982,0
real_buchwald_hartwig,random,23,89.5866,88.5049,10.4134,0
real_buchwald_hartwig,group_only,23,85.8123,84.3414,14.1877,0
real_buchwald_hartwig,factor_only,23,99.6191,92.6647,0.3809,1
real_buchwald_hartwig,factor_ucb,23,91.5286,90.7935,8.4714,0
real_buchwald_hartwig,no_condition_prior,23,91.5286,90.7935,8.4714,0
real_buchwald_hartwig,public_incumbent,23,92.659,90.1147,7.341,0
real_buchwald_hartwig,random,24,74.6988,74.6988,25.3012,0
real_buchwald_hartwig,group_only,24,80.4915,77.5952,19.5085,0
real_buchwald_hartwig,factor_only,24,99.6191,90.9906,0.3809,1
real_buchwald_hartwig,factor_ucb,24,99.6191,90.9906,0.3809,1
real_buchwald_hartwig,no_condition_prior,24,91.3906,89.0473,8.6094,0
real_buchwald_hartwig,public_incumbent,24,93.0289,83.3805,6.9711,0
real_buchwald_hartwig,random,25,76.3361,70.8159,23.6639,0
real_buchwald_hartwig,group_only,25,80.4915,72.0506,19.5085,0
real_buchwald_hartwig,factor_only,25,80.9063,71.7209,19.0937,0
