dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_moleculenet_freesolv,fixed_data_only_transfer,64000,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64000,79.0667,70.2833,20.9333,1,calibration,
real_moleculenet_freesolv,gp_ucb,64000,79.0667,68.4833,20.9333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64000,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64000,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64000,73.0667,67.2833,26.9333,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64000,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64000,79.0667,70.2833,20.9333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64001,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64001,48.8333,45.81,51.1667,0,calibration,
real_moleculenet_freesolv,gp_ucb,64001,53.3667,45.2267,46.6333,0,calibration,
real_moleculenet_freesolv,llm_transfer_router,64001,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64001,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64001,44.7,43.46,55.3,0,calibration,
real_moleculenet_freesolv,source_warmstart_only,64001,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64001,48.8333,45.81,51.1667,0,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64002,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64002,79.0667,54.2,20.9333,1,calibration,
real_moleculenet_freesolv,gp_ucb,64002,75.8,59.7,24.2,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64002,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64002,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64002,73.0667,60.1133,26.9333,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64002,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64002,79.0667,54.2233,20.9333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64003,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64003,49.2,48.4133,50.8,0,calibration,
real_moleculenet_freesolv,gp_ucb,64003,79.0667,66.2967,20.9333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64003,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64003,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64003,73.0667,64.6066,26.9333,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64003,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64003,79.0667,68.0967,20.9333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64004,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64004,79.0667,79.0667,20.9333,1,calibration,
real_moleculenet_freesolv,gp_ucb,64004,79.0667,75.4667,20.9333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64004,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64004,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64004,73.0667,73.0667,26.9333,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64004,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64004,79.0667,79.0667,20.9333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64005,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64005,79.0667,50.4,20.9333,1,calibration,
real_moleculenet_freesolv,gp_ucb,64005,73.0667,49.5633,26.9333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64005,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64005,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64005,69.4333,49.4367,30.5667,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64005,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64005,79.0667,50.4,20.9333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64006,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64006,71.4333,44.9,28.5667,1,calibration,
real_moleculenet_freesolv,gp_ucb,64006,76.8667,52.2433,23.1333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64006,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64006,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64006,71.4333,49.9533,28.5667,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64006,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64006,76.8667,52.2433,23.1333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64007,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64007,79.0667,66.8467,20.9333,1,calibration,
real_moleculenet_freesolv,gp_ucb,64007,79.0667,65.0467,20.9333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64007,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64007,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64007,73.0667,64.4467,26.9333,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64007,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64007,79.0667,66.8467,20.9333,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64008,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64008,100.0,99.54,0.0,1,calibration,
real_moleculenet_freesolv,gp_ucb,64008,100.0,99.54,0.0,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64008,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64008,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64008,100.0,99.54,0.0,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64008,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64008,100.0,99.54,0.0,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64009,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64009,68.2,68.2,31.8,0,calibration,
real_moleculenet_freesolv,gp_ucb,64009,68.2,68.2,31.8,0,calibration,
real_moleculenet_freesolv,llm_transfer_router,64009,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64009,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64009,68.2,68.2,31.8,0,calibration,
real_moleculenet_freesolv,source_warmstart_only,64009,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64009,68.2,68.2,31.8,0,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64010,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64010,100.0,70.9133,0.0,1,calibration,
real_moleculenet_freesolv,gp_ucb,64010,76.8667,55.0,23.1333,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64010,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64010,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64010,100.0,70.9133,0.0,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64010,100.0,100.0,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64010,100.0,70.9133,0.0,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64011,100.0,97.0133,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64011,50.7,48.52,49.3,0,calibration,
real_moleculenet_freesolv,gp_ucb,64011,71.4333,67.0866,28.5667,1,calibration,
real_moleculenet_freesolv,llm_transfer_router,64011,100.0,97.0133,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64011,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64011,76.8667,60.5167,23.1333,1,calibration,
real_moleculenet_freesolv,source_warmstart_only,64011,100.0,97.0133,0.0,1,calibration,
real_moleculenet_freesolv,target_acquisition_portfolio,64011,71.4333,67.0866,28.5667,1,calibration,
real_moleculenet_freesolv,fixed_data_only_transfer,64012,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,fixed_scale_ensemble_0p5_1_1p5_2_3_4,64012,47.6667,44.82,52.3333,0,calibration,
real_moleculenet_freesolv,gp_ucb,64012,58.8,46.1767,41.2,0,calibration,
real_moleculenet_freesolv,llm_transfer_router,64012,100.0,98.0467,0.0,1,calibration,
real_moleculenet_freesolv,matched_target_only_llm,64012,100.0,100.0,0.0,1,calibration,llambo_warmstart_balanced_feature_interaction_noprior
real_moleculenet_freesolv,mixed_kernel_gp_ei,64012,64.0333,49.45,35.9667,0,calibration,
