dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_chemlex_acidamine,gp_ucb,0,93.34,90.76,6.66,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,0,100.0,93.565,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,0,100.0,93.565,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,0,100.0,94.995,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,0,100.0,94.995,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,0,100.0,94.995,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,0,100.0,94.995,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,0,100.0,94.995,0.0,1
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,0,100.0,93.81,0.0,0
real_chemlex_acidamine,gp_ucb,1,100.0,93.385,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,1,100.0,93.385,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,1,100.0,94.33,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,1,100.0,94.33,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,1,94.79,93.094,5.21,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,1,94.79,93.094,5.21,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,1,94.79,93.094,5.21,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,1,94.79,93.094,5.21,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,1,94.79,93.094,5.21,0
real_chemlex_acidamine,gp_ucb,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,2,82.07,82.07,17.93,0
real_chemlex_acidamine,gp_ucb,3,100.0,84.614,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,3,100.0,93.656,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,3,100.0,93.656,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,3,100.0,93.656,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,3,100.0,93.656,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,3,100.0,93.656,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,3,100.0,93.656,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,3,94.08,88.18,5.92,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,3,100.0,91.732,0.0,0
real_chemlex_acidamine,gp_ucb,4,72.795,54.352,27.205,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,4,72.795,54.352,27.205,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,4,72.795,54.352,27.205,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,4,95.37,67.389,4.63,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,4,95.37,64.35,4.63,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,4,95.37,64.35,4.63,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,4,95.37,58.941,4.63,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,4,95.37,58.941,4.63,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,4,95.37,71.77,4.63,0
real_chemlex_acidamine,gp_ucb,5,97.14,92.514,2.86,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,5,97.14,93.028,2.86,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,5,97.14,94.91,2.86,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,5,99.29,95.217,0.71,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,5,92.29,91.906,7.71,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,5,92.29,91.906,7.71,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,5,97.14,95.301,2.86,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,5,92.0,91.703,8.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,5,92.29,91.732,7.71,0
real_chemlex_acidamine,gp_ucb,6,98.02,95.956,1.98,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,6,98.02,95.956,1.98,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,6,97.87,97.627,2.13,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,6,97.87,97.627,2.13,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,6,97.66,97.66,2.34,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,6,97.66,97.66,2.34,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,6,97.66,97.66,2.34,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,6,100.0,98.632,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,6,100.0,98.632,0.0,0
real_chemlex_acidamine,gp_ucb,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_3,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_4,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_6,7,97.91,90.57,2.09,0
real_chemlex_acidamine,gp_ucb,8,4.05,3.468,95.95,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p25,8,4.05,3.468,95.95,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_0p5,8,100.0,47.168,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1,8,100.0,47.168,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_1p5,8,100.0,47.168,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_2,8,100.0,47.168,0.0,0
