dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,llm_call_count,hypothesis_confidence,hypothesis_support_count
real_matbench_expt_gap,no_care_random,0,47.5,47.5,52.5,0,0,0,0,0,0.5,0
real_matbench_expt_gap,no_care_random,1,71.375,71.375,28.625,0,0,0,0,0,0.5,0
real_matbench_expt_gap,no_care_random,2,29.0,26.4583,71.0,0,0,0,0,0,0.5,0
real_matbench_expt_gap,no_care_random,3,33.0,27.5417,67.0,0,0,0,0,0,0.5,0
real_matbench_expt_gap,no_care_random,4,31.25,23.75,68.75,0,0,0,0,0,0.5,0
real_matbench_expt_gap,incumbent,0,47.5,47.5,52.5,0,0,0,0,0,0.5,0
real_matbench_expt_gap,incumbent,1,71.375,71.375,28.625,0,0,0,0,0,0.5,0
real_matbench_expt_gap,incumbent,2,37.875,29.1458,62.125,0,0,0,0,0,0.5,0
real_matbench_expt_gap,incumbent,3,26.625,23.1875,73.375,0,0,0,0,0,0.5,0
real_matbench_expt_gap,incumbent,4,11.0,10.25,89.0,0,0,0,0,0,0.5,0
real_matbench_expt_gap,llm_no_gate,0,47.5,47.5,52.5,0,3,0,0,3,0.5,0
real_matbench_expt_gap,llm_no_gate,1,71.375,71.375,28.625,0,1,1,0,3,0.5,0
real_matbench_expt_gap,llm_no_gate,2,37.875,29.1458,62.125,0,0,0,0,3,0.5,0
real_matbench_expt_gap,llm_no_gate,3,25.0,22.9167,75.0,0,1,1,0,3,0.5,0
real_matbench_expt_gap,llm_no_gate,4,26.625,15.4375,73.375,0,1,0,0,3,0.5,0
real_matbench_expt_gap,llm_gate_v1,0,47.5,47.5,52.5,0,2,0,0,3,0.5,0
real_matbench_expt_gap,llm_gate_v1,1,71.375,71.375,28.625,0,1,1,0,3,0.5,0
real_matbench_expt_gap,llm_gate_v1,2,37.875,29.1458,62.125,0,0,0,0,3,0.5,0
real_matbench_expt_gap,llm_gate_v1,3,25.0,22.9167,75.0,0,1,1,0,3,0.5,0
real_matbench_expt_gap,llm_gate_v1,4,26.625,15.4375,73.375,0,1,0,0,3,0.5,0
