dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,gp_ucb,27000,49.2242,48.8191,50.4212,0,calibration,
real_matbench_dielectric,llambo_warmstart_binary_oxide_simple_composition,27000,46.326,46.326,53.3194,0,calibration,
real_matbench_dielectric,llambo_warmstart_binary_oxide_simple_composition_conservative,27000,46.326,46.326,53.3194,0,calibration,
real_matbench_dielectric,llambo_warmstart_binary_oxide_simple_composition_noprior,27000,46.326,46.326,53.3194,0,calibration,
real_matbench_dielectric,llambo_warmstart_conservative_low_semantic_mass,27000,57.1624,47.8042,42.483,0,calibration,
real_matbench_dielectric,llambo_warmstart_conservative_low_semantic_mass_conservative,27000,57.1624,47.8042,42.483,0,calibration,
real_matbench_dielectric,llambo_warmstart_conservative_low_semantic_mass_noprior,27000,57.1624,47.8042,42.483,0,calibration,
real_matbench_dielectric,llambo_warmstart_counter_source_bandgap_refractive,27000,46.4276,46.4276,53.2178,0,calibration,
real_matbench_dielectric,llambo_warmstart_counter_source_bandgap_refractive_conservative,27000,46.4276,46.4276,53.2178,0,calibration,
real_matbench_dielectric,llambo_warmstart_counter_source_bandgap_refractive_noprior,27000,46.4276,46.4276,53.2178,0,calibration,
real_matbench_dielectric,llambo_warmstart_cross_skill_rule_bank,27000,47.7143,46.9356,51.9311,0,calibration,
real_matbench_dielectric,llambo_warmstart_domain_knowledge_high_density_refractivity,27000,57.1624,56.0408,42.483,0,calibration,
real_matbench_dielectric,llambo_warmstart_domain_knowledge_high_density_refractivity_conservative,27000,57.1624,56.0408,42.483,0,calibration,
real_matbench_dielectric,llambo_warmstart_domain_knowledge_high_density_refractivity_noprior,27000,57.1624,56.0408,42.483,0,calibration,
real_matbench_dielectric,llambo_warmstart_low_polarizability_risk_avoidance,27000,46.403,45.0689,53.2424,0,calibration,
real_matbench_dielectric,llambo_warmstart_low_polarizability_risk_avoidance_conservative,27000,46.403,45.0689,53.2424,0,calibration,
real_matbench_dielectric,llambo_warmstart_low_polarizability_risk_avoidance_noprior,27000,46.403,45.0689,53.2424,0,calibration,
