dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_buchwald_hartwig,gp_ucb,82000,98.7313,94.6097,1.2687,1,calibration,
real_buchwald_hartwig,llambo_warmstart_high_mw_ligand_effect,82000,100.0,99.2708,0.0,1,calibration,
real_buchwald_hartwig,llm_direct_prior_high_mw_ligand_effect,82000,93.3108,92.1932,6.6892,0,calibration,
real_buchwald_hartwig,llm_semantic_high_mw_ligand_effect,82000,92.127,87.5023,7.873,0,calibration,
real_buchwald_hartwig,mixed_kernel_gp_ei,82000,98.7313,94.0465,1.2687,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,82000,98.7313,95.0482,1.2687,1,calibration,
real_buchwald_hartwig,gp_ucb,82001,93.3108,77.0674,6.6892,0,calibration,
real_buchwald_hartwig,llambo_warmstart_high_mw_ligand_effect,82001,97.5685,97.5685,2.4315,1,calibration,
real_buchwald_hartwig,llm_direct_prior_high_mw_ligand_effect,82001,93.4211,88.465,6.5789,0,calibration,
real_buchwald_hartwig,llm_semantic_high_mw_ligand_effect,82001,92.659,78.0499,7.341,0,calibration,
real_buchwald_hartwig,mixed_kernel_gp_ei,82001,93.3108,76.0316,6.6892,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,82001,94.8799,79.063,5.1201,0,calibration,
real_buchwald_hartwig,gp_ucb,82002,95.3865,85.3778,4.6135,0,calibration,
real_buchwald_hartwig,llambo_warmstart_high_mw_ligand_effect,82002,100.0,94.2232,0.0,1,calibration,
real_buchwald_hartwig,llm_direct_prior_high_mw_ligand_effect,82002,100.0,96.084,0.0,1,calibration,
real_buchwald_hartwig,llm_semantic_high_mw_ligand_effect,82002,100.0,95.8111,0.0,1,calibration,
real_buchwald_hartwig,mixed_kernel_gp_ei,82002,97.5685,87.5731,2.4315,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,82002,95.3865,85.7786,4.6135,0,calibration,
real_buchwald_hartwig,gp_ucb,82003,94.3462,77.9046,5.6538,0,calibration,
real_buchwald_hartwig,llambo_warmstart_high_mw_ligand_effect,82003,75.0247,74.9277,24.9753,0,calibration,
real_buchwald_hartwig,llm_direct_prior_high_mw_ligand_effect,82003,93.4211,93.377,6.5789,0,calibration,
real_buchwald_hartwig,llm_semantic_high_mw_ligand_effect,82003,93.3108,89.6451,6.6892,0,calibration,
real_buchwald_hartwig,mixed_kernel_gp_ei,82003,94.3462,77.9046,5.6538,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,82003,94.3462,77.9046,5.6538,0,calibration,
real_buchwald_hartwig,gp_ucb,82004,93.1012,82.0484,6.8988,0,calibration,
real_buchwald_hartwig,llambo_warmstart_high_mw_ligand_effect,82004,92.9142,86.4507,7.0858,0,calibration,
real_buchwald_hartwig,llm_direct_prior_high_mw_ligand_effect,82004,94.6911,91.852,5.3089,0,calibration,
real_buchwald_hartwig,llm_semantic_high_mw_ligand_effect,82004,86.7621,82.2661,13.2379,0,calibration,
real_buchwald_hartwig,mixed_kernel_gp_ei,82004,93.1012,82.0484,6.8988,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,82004,93.1012,82.0484,6.8988,0,calibration,
real_buchwald_hartwig,gp_ucb,82005,94.501,91.1697,5.499,0,calibration,
real_buchwald_hartwig,llambo_warmstart_high_mw_ligand_effect,82005,99.6191,99.093,0.3809,1,calibration,
real_buchwald_hartwig,llm_direct_prior_high_mw_ligand_effect,82005,93.4211,93.4211,6.5789,0,calibration,
real_buchwald_hartwig,llm_semantic_high_mw_ligand_effect,82005,91.4851,84.2168,8.5149,0,calibration,
real_buchwald_hartwig,mixed_kernel_gp_ei,82005,98.2872,93.4753,1.7128,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,82005,93.4211,90.7695,6.5789,0,calibration,
real_buchwald_hartwig,gp_ucb,82006,95.7526,86.0797,4.2474,0,calibration,
