dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_chemlex_acidamine,gp_ucb,0,93.34,90.76,6.66,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,0,100.0,94.995,0.0,1
real_chemlex_acidamine,gp_ucb,1,100.0,93.385,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,1,94.79,93.094,5.21,0
real_chemlex_acidamine,gp_ucb,2,82.07,82.07,17.93,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,2,82.07,82.07,17.93,0
real_chemlex_acidamine,gp_ucb,3,100.0,84.614,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,3,100.0,93.656,0.0,0
real_chemlex_acidamine,gp_ucb,4,72.795,54.352,27.205,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,4,95.37,59.949,4.63,0
real_chemlex_acidamine,gp_ucb,5,97.14,92.514,2.86,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,5,92.29,91.906,7.71,0
real_chemlex_acidamine,gp_ucb,6,98.02,95.956,1.98,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,6,100.0,97.894,0.0,0
real_chemlex_acidamine,gp_ucb,7,97.91,90.57,2.09,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,7,97.91,90.57,2.09,0
real_chemlex_acidamine,gp_ucb,8,4.05,3.468,95.95,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,8,100.0,47.168,0.0,0
real_chemlex_acidamine,gp_ucb,9,94.54,94.54,5.46,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,9,86.16,85.824,13.84,0
real_chemlex_acidamine,gp_ucb,10,92.75,92.75,7.25,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,10,92.75,92.75,7.25,0
real_chemlex_acidamine,gp_ucb,11,94.89,91.668,5.11,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,11,94.89,91.644,5.11,0
real_chemlex_acidamine,gp_ucb,12,90.0,89.172,10.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,12,100.0,93.379,0.0,0
real_chemlex_acidamine,gp_ucb,13,99.7,92.053,0.3,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,13,94.68,77.088,5.32,0
real_chemlex_acidamine,gp_ucb,14,100.0,100.0,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,14,100.0,100.0,0.0,0
real_chemlex_acidamine,gp_ucb,15,95.9,95.88,4.1,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,15,95.9,95.88,4.1,0
real_chemlex_acidamine,gp_ucb,16,96.94,95.375,3.06,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,16,96.94,95.243,3.06,0
real_chemlex_acidamine,gp_ucb,17,95.79,90.097,4.21,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,17,95.79,90.432,4.21,0
real_chemlex_acidamine,gp_ucb,18,87.2,82.424,12.8,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,18,87.2,76.407,12.8,0
real_chemlex_acidamine,gp_ucb,19,36.58,36.58,63.42,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,19,36.58,36.58,63.42,0
real_chemlex_acidamine,gp_ucb,20,92.98,61.872,7.02,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,20,66.6,49.51,33.4,0
real_chemlex_acidamine,gp_ucb,21,78.82,61.36,21.18,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,21,100.0,75.501,0.0,0
real_chemlex_acidamine,gp_ucb,22,100.0,97.73,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,22,100.0,97.73,0.0,0
real_chemlex_acidamine,gp_ucb,23,96.35,85.471,3.65,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,23,90.29,83.714,9.71,0
real_chemlex_acidamine,gp_ucb,24,97.0,83.722,3.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,24,97.57,86.58,2.43,0
real_chemlex_acidamine,gp_ucb,25,78.5,72.061,21.5,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,25,78.5,71.421,21.5,0
real_chemlex_acidamine,gp_ucb,26,94.26,89.728,5.74,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,26,92.6,90.0257,7.4,0
real_chemlex_acidamine,gp_ucb,27,94.41,94.41,5.59,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,27,94.41,94.41,5.59,0
real_chemlex_acidamine,gp_ucb,28,98.59,97.55,1.41,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,28,97.32,96.179,2.68,0
real_chemlex_acidamine,gp_ucb,29,100.0,91.507,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,29,100.0,91.507,0.0,0
real_chemlex_acidamine,gp_ucb,30,68.21,46.07,31.79,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,30,43.61,43.61,56.39,0
real_chemlex_acidamine,gp_ucb,31,97.97,97.44,2.03,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,31,97.97,97.334,2.03,0
real_chemlex_acidamine,gp_ucb,32,97.31,96.952,2.69,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,32,95.52,95.52,4.48,0
real_chemlex_acidamine,gp_ucb,33,97.14,97.14,2.86,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,33,100.0,98.57,0.0,0
real_chemlex_acidamine,gp_ucb,34,99.3,73.722,0.7,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,34,85.4,52.541,14.6,0
real_chemlex_acidamine,gp_ucb,35,90.76,90.265,9.24,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,35,98.56,85.412,1.44,0
real_chemlex_acidamine,gp_ucb,36,72.94,72.94,27.06,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,36,75.84,73.23,24.16,0
real_chemlex_acidamine,gp_ucb,37,88.24,65.285,11.76,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,37,87.39,52.385,12.61,0
real_chemlex_acidamine,gp_ucb,38,87.2,81.112,12.8,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,38,100.0,91.383,0.0,0
real_chemlex_acidamine,gp_ucb,39,36.0,24.489,64.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,39,59.77,45.544,40.23,0
real_chemlex_acidamine,gp_ucb,40,95.95,95.95,4.05,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,40,95.95,95.95,4.05,0
real_chemlex_acidamine,gp_ucb,41,97.0,96.02,3.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,41,95.04,95.04,4.96,0
real_chemlex_acidamine,gp_ucb,42,72.31,47.918,27.69,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,42,91.42,66.392,8.58,0
real_chemlex_acidamine,gp_ucb,43,100.0,22.6,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,43,100.0,22.6,0.0,0
real_chemlex_acidamine,gp_ucb,44,86.96,85.162,13.04,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,44,86.96,85.162,13.04,0
real_chemlex_acidamine,gp_ucb,45,100.0,91.546,0.0,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,45,100.0,90.406,0.0,0
real_chemlex_acidamine,gp_ucb,46,94.42,84.109,5.58,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,46,93.0,81.995,7.0,0
real_chemlex_acidamine,gp_ucb,47,84.71,84.458,15.29,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,47,84.71,84.395,15.29,0
real_chemlex_acidamine,gp_ucb,48,89.23,84.427,10.77,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,48,89.23,84.092,10.77,0
real_chemlex_acidamine,gp_ucb,49,72.41,69.107,27.59,0
real_chemlex_acidamine,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,49,72.41,69.597,27.59,0
