dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_buchwald_hartwig,gp_ucb,0,98.8492,92.6646,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,0,97.948,92.4844,2.052,1
real_buchwald_hartwig,gp_ucb,1,91.1391,81.245,8.8609,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,1,74.6116,74.5183,25.3884,0
real_buchwald_hartwig,gp_ucb,2,96.1323,94.0482,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,2,96.1323,94.0482,3.8677,0
real_buchwald_hartwig,gp_ucb,3,96.1323,87.3179,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,3,96.1323,90.2877,3.8677,0
real_buchwald_hartwig,gp_ucb,4,74.0097,71.7047,25.9903,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,4,74.0097,70.3867,25.9903,0
real_buchwald_hartwig,gp_ucb,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,gp_ucb,6,88.4449,87.8189,11.5551,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,6,97.2929,88.2396,2.7071,0
real_buchwald_hartwig,gp_ucb,7,81.1512,79.8742,18.8488,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,7,90.3714,87.8148,9.6286,0
real_buchwald_hartwig,gp_ucb,8,93.5641,85.9613,6.4359,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,8,93.5641,85.9613,6.4359,0
real_buchwald_hartwig,gp_ucb,9,100.0,93.882,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,9,100.0,92.6585,0.0,1
real_buchwald_hartwig,gp_ucb,10,89.9742,84.2803,10.0258,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,10,89.9742,84.2803,10.0258,0
real_buchwald_hartwig,gp_ucb,11,89.9742,86.077,10.0258,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,11,89.9742,86.8007,10.0258,0
real_buchwald_hartwig,gp_ucb,12,90.3173,79.8866,9.6827,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,12,90.3173,77.9066,9.6827,0
real_buchwald_hartwig,gp_ucb,13,100.0,98.9599,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,13,100.0,98.9599,0.0,1
real_buchwald_hartwig,gp_ucb,14,100.0,99.5397,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,gp_ucb,15,92.659,76.4884,7.341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,15,92.8977,84.5661,7.1023,0
real_buchwald_hartwig,gp_ucb,16,95.7526,73.1422,4.2474,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,16,95.7526,78.1667,4.2474,0
real_buchwald_hartwig,gp_ucb,17,100.0,88.7494,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,17,100.0,88.7494,0.0,1
real_buchwald_hartwig,gp_ucb,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_0p5_1_1p5_2_3_4,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,gp_ucb,19,88.4449,84.5234,11.5551,0
