dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_buchwald_hartwig,gp_ucb,0,98.8492,92.6646,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,0,100.0,96.1021,0.0,1
real_buchwald_hartwig,gp_ucb,1,91.1391,81.245,8.8609,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,1,74.6116,74.5183,25.3884,0
real_buchwald_hartwig,gp_ucb,2,96.1323,94.0482,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,2,96.1323,94.0482,3.8677,0
real_buchwald_hartwig,gp_ucb,3,96.1323,87.3179,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,3,86.7607,83.3102,13.2393,0
real_buchwald_hartwig,gp_ucb,4,74.0097,71.7047,25.9903,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,4,74.0097,70.4726,25.9903,0
real_buchwald_hartwig,gp_ucb,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,5,86.0034,86.0034,13.9966,0
real_buchwald_hartwig,gp_ucb,6,88.4449,87.8189,11.5551,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,6,92.9142,87.0473,7.0858,0
real_buchwald_hartwig,gp_ucb,7,81.1512,79.8742,18.8488,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,7,91.511,87.9431,8.489,0
real_buchwald_hartwig,gp_ucb,8,93.5641,85.9613,6.4359,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,8,93.5641,82.23,6.4359,0
real_buchwald_hartwig,gp_ucb,9,100.0,93.882,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,9,98.8492,91.0896,1.1508,1
real_buchwald_hartwig,gp_ucb,10,89.9742,84.2803,10.0258,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,10,89.9742,87.1273,10.0258,0
real_buchwald_hartwig,gp_ucb,11,89.9742,86.077,10.0258,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,11,94.3462,90.9207,5.6538,0
real_buchwald_hartwig,gp_ucb,12,90.3173,79.8866,9.6827,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,12,89.6142,75.7503,10.3858,0
real_buchwald_hartwig,gp_ucb,13,100.0,98.9599,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,13,100.0,96.8796,0.0,1
real_buchwald_hartwig,gp_ucb,14,100.0,99.5397,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,14,98.8492,98.8492,1.1508,1
real_buchwald_hartwig,gp_ucb,15,92.659,76.4884,7.341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,15,65.9489,60.5036,34.0511,0
real_buchwald_hartwig,gp_ucb,16,95.7526,73.1422,4.2474,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,16,95.7526,83.1912,4.2474,0
real_buchwald_hartwig,gp_ucb,17,100.0,88.7494,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,17,99.0345,82.9696,0.9655,1
real_buchwald_hartwig,gp_ucb,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,18,98.2872,98.2872,1.7128,1
real_buchwald_hartwig,gp_ucb,19,88.4449,84.5234,11.5551,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,19,81.2746,74.2058,18.7254,0
real_buchwald_hartwig,gp_ucb,20,99.0345,86.111,0.9655,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,20,99.0345,77.3369,0.9655,1
real_buchwald_hartwig,gp_ucb,21,98.8492,96.097,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,21,98.8492,95.7873,1.1508,1
real_buchwald_hartwig,gp_ucb,22,83.3382,82.2816,16.6618,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,22,90.7313,78.8675,9.2687,0
real_buchwald_hartwig,gp_ucb,23,91.5286,87.1182,8.4714,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,23,93.3108,89.6577,6.6892,0
real_buchwald_hartwig,gp_ucb,24,89.6142,82.7002,10.3858,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,24,96.1323,86.3186,3.8677,0
real_buchwald_hartwig,gp_ucb,25,95.7526,69.3585,4.2474,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,25,92.1197,86.2029,7.8803,0
real_buchwald_hartwig,gp_ucb,26,95.6759,93.3448,4.3241,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,26,94.1517,92.8876,5.8483,0
real_buchwald_hartwig,gp_ucb,27,98.2872,82.6923,1.7128,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,27,98.2872,68.6757,1.7128,1
real_buchwald_hartwig,gp_ucb,28,100.0,84.8344,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,28,97.5685,84.2168,2.4315,1
real_buchwald_hartwig,gp_ucb,29,100.0,93.8202,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,29,98.8492,95.4294,1.1508,1
real_buchwald_hartwig,gp_ucb,30,98.2872,92.7282,1.7128,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,30,93.1012,88.9594,6.8988,0
real_buchwald_hartwig,gp_ucb,31,66.2654,57.5214,33.7346,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,31,67.8143,57.5682,32.1857,0
real_buchwald_hartwig,gp_ucb,32,93.7486,93.7486,6.2514,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_ensemble_1_1p5_2_3_4_6,32,93.7486,93.7486,6.2514,0
real_buchwald_hartwig,gp_ucb,33,96.1323,89.1051,3.8677,0
