dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_photocatalytic_hydrogen_evolution,random,0,19.9639,19.1216,13.2679,0
real_photocatalytic_hydrogen_evolution,public_incumbent,0,19.4735,19.3919,13.7583,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ucb,0,30.0255,21.9994,3.2063,1
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ei,0,19.9189,18.9166,13.3129,0
real_photocatalytic_hydrogen_evolution,knn_ucb,0,18.716,18.1799,14.5158,0
real_photocatalytic_hydrogen_evolution,random,1,22.8466,22.8466,10.3852,1
real_photocatalytic_hydrogen_evolution,public_incumbent,1,22.8466,22.8466,10.3852,1
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ucb,1,22.8466,22.8466,10.3852,1
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ei,1,22.8466,22.8466,10.3852,1
real_photocatalytic_hydrogen_evolution,knn_ucb,1,22.8466,22.8466,10.3852,1
real_photocatalytic_hydrogen_evolution,random,2,19.9015,18.8781,13.3303,0
real_photocatalytic_hydrogen_evolution,public_incumbent,2,19.4022,16.2177,13.8296,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ucb,2,18.1755,14.4775,15.0563,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ei,2,19.795,15.8949,13.4368,0
real_photocatalytic_hydrogen_evolution,knn_ucb,2,19.2084,14.1011,14.0234,0
real_photocatalytic_hydrogen_evolution,random,3,19.9189,17.0881,13.3129,0
real_photocatalytic_hydrogen_evolution,public_incumbent,3,20.4504,19.9612,12.7814,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ucb,3,24.2764,22.5318,8.9554,1
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ei,3,30.0255,21.2963,3.2063,1
real_photocatalytic_hydrogen_evolution,knn_ucb,3,19.2802,18.3825,13.9516,0
real_photocatalytic_hydrogen_evolution,random,4,19.9165,19.9165,13.3153,0
real_photocatalytic_hydrogen_evolution,public_incumbent,4,20.4504,20.0776,12.7814,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ucb,4,21.7295,20.823,11.5023,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ei,4,24.2764,22.5324,8.9554,1
real_photocatalytic_hydrogen_evolution,knn_ucb,4,19.9165,19.9165,13.3153,0
real_photocatalytic_hydrogen_evolution,random,5,20.349,20.349,12.8828,0
real_photocatalytic_hydrogen_evolution,public_incumbent,5,20.349,20.349,12.8828,0
real_photocatalytic_hydrogen_evolution,mixed_kernel_gp_ucb,5,25.8367,24.7392,7.3951,1
